秋天的第一打啤酒,秋天的第一打啤酒是什么梗秋天的第一打啤酒，是不少朋友在微信朋友圈看到很多男生有发一个截图，其中的图片显示是微信转账52元或者520元，配上文字“秋天的第一打啤酒”。秋天的第一打啤酒，其实对应的就是秋天的第一杯奶茶这个梗，在秋季变凉之际，微信转账52元或者是520元发给自己的情侣或者是好朋友，让他能在秋天喝上你亲自为他送上的第一打啤酒。秋天的第一杯奶茶在微信朋友圈大火了，一般送给别人喝奶茶都是女生，为了男生也享受到秋天的福利，所以一些男性的网友就创造了这个梗，并且表示“在该喝酒的年纪千万不要说你只喝
肉蛋葱鸡,肉蛋葱鸡是什么梗肉蛋葱鸡，是指很菜（垃圾）的操作。在游戏《英雄联盟》中有一个叫酒桶的英雄，它的E技能叫：肉弹冲击。在游戏主播大司马玩这个英雄的时候，经常带来一些很菜、很下饭的操作，所以这个大招就被大家谐音成：肉蛋充饥和肉蛋葱鸡。
手游坟场,手游坟场是什么梗手游坟场是指出某公司为手游坟场的说法，表示只要经过这家公司手的游戏都是凶多吉少，大概率开服暴死。例如，b站运营的游戏在短时间内“凉凉”的现象，b站代理的手机游戏如同中了魔咒一般，纷纷不得善终， 乃至b站都为此背上了一个“手游坟场”的称号。
b站钢琴内卷,b站钢琴内卷是什么梗b站钢琴内卷，是b站上面又出现了一个叫做钢琴内卷的新梗。b站钢琴内卷，指的是目前b站上面有很多弹钢琴的up主，随着up主数量越来越多，如果是正常的弹钢琴的话，已经很难吸引到观众了，所以就有很多卖肉弹钢琴的up主，大多数的观众也不是来看钢琴的。有up主一开始是认真的弹钢琴，发现播放量只有几万，然后开始穿cos服装之后，播放量直接上百万了。内卷是什么意思在百度百科中定义是“指一种社会或文化模式在某一发展阶段达到一种确定的形式后，便停滞不前或无法转化为另一种高级模式的现象”，说通俗点
秋天的第一杯奶茶,秋天的第一杯奶茶是什么梗秋天的第一杯奶茶，大概就是秋天很适合谈恋爱，然后就有男生给女朋友发52元红包，还说这是秋天的第一杯奶茶，所以其她女孩子都觉得很甜，就开始纷纷效仿啦！现在延伸为朋友、亲人给你买奶茶，反正最终意义就是有人惦记你，有人爱着你怎么样， 你喝到秋天第一杯奶茶了吗？跟个风！我也想要秋天第一杯奶茶！
在冒拆懂,在冒拆懂是什么梗在冒拆懂，这个梗其实是一句话的缩写，浓缩的都是精华，原文为“在吗？冒犯到我了？摄像头拆一下？懂了？”。这句话的引申意义也可以理解为“这也太真实了吧。”在冒拆懂，比如当他人道出了人间真实的事情后，感觉有被冒犯到时使用。在冒拆懂，这个梗其实是“这也太真实了吧”的引申意义，同时也有网游们会玩梗将其表述为“摄，拆，懂？”调侃完整的表达是：把装在我家的摄像头拆一下，懂？你是不是在我家里装了摄像头啊之类的。
1818造星工厂,1818造星工厂是什么梗1818造星工厂，是指“1818黄金眼”所报道的不少当事人变成网红，例如粗眉毛的小吴、在最近火起来的被钢化玻璃自爆割伤的小张等。《1818黄金眼》 是浙江广播电视集团民生休闲频道推出的民生新闻节目。以“关注民生，服务百姓”为栏目宗旨，以百姓的眼睛看百姓，和老百姓零距离接触，全心全意为老百姓服务，与百姓心贴心。1818黄金眼在B站和抖音上，经常的出现一些奇葩的耐看好笑的新闻，成为了很多人快乐的源泉。
石上真男人,石上真男人是什么梗石上真男人，是关于《辉夜大小姐想让我告白》中的一个梗，那就是“石上真男人”，石上明明不是主角，但是他这个梗的热度却丝毫不比其他人的热度弱。石上优是白银和辉夜所在学校的高一年级的一位天才电脑玩家，同时也作为学生会的会计存在者，起初的话可能大家注意到的就是这个人物的聪明程度吧，还有他显赫的家世，然后也有着一段隐秘的过去让人不能理解，对此大家知道最多的就是石上害怕辉夜，但是有一个点特别值得注意，那就是“真男人”这个梗。石上真男人，这个梗的出处其实非常好理解，大友京子在被自己的前任男友欺
美国菩萨,美国菩萨是什么梗美国菩萨，指的是漫威电影“美国队长”的扮演者-克里斯.埃文斯。&amp;nbsp;美国菩萨来源来由是北京时间2020年9月13日美队在推特上误传了一张自己的大鸟图大概16cm导致全球网民沸腾。&amp;nbsp;在2020年大家都如此沉闷的情况下，美国队长用一鸡之力让全世界人民沸腾了起来，让人觉得活着还是有希望的，有盼头的。&amp;nbsp;只有他克里斯·埃文斯能让所有人停止争吵，忘记仇恨，齐声 说一句：谢谢你，过瘾了。——微博@语文指挥中心
我太难了,我太难了是什么梗我太难了出自“快手”视频网站上的一个“土味视频”。视频配了一曲忧伤的音乐，主播眉头紧锁，眼神空洞，一边说着“我太难了，老铁，最近压力很大”，一边欲哭无泪地用双手紧紧扶住额头。该视频发布后，“我太难了”立即引爆网络。随后，网络上还出现了以“我太难了”为主题的表情包，为了好玩有趣，用麻将牌中的“南风”代“难”。也有人据此把话说成“我太南了”。“我太难/南了”的流行，是普通网民希望释放生活压力的心理表现。我太难了出处出自快手红人黑猫警长giao哥之口。giao哥最开始作为“土味视频”的代
被迫海王,被迫海王是什么梗被迫海王，是指明明过的是青灯古佛的单身生活，但是在别人的眼里面却是一个花花公子，被迫成为了海王。天天被造谣在异性堆里盘旋，其实恋爱也没怎么谈过，连异性的手都没牵过。消息一来别人调侃暧昧对象来信息了，其实只有自己心里知道每天唯一的一条就是微信运动。
别用衣架晾口罩,别用衣架晾口罩是什么梗别用衣架晾口罩，是网友在微博中进行投稿内容，看错了同事认成了内裤，同时也引起搞笑又尴尬的谈话模式。别用衣架晾口罩是鉴于这个操作太尴尬太骚气了，所以网友们才会说“别用衣架晾口罩”。
大兴西北,大兴西北是什么梗大兴西北，是小说《第一序列》的一个梗，很多网友喜欢在网上说这个梗。大兴西北，说的意思就是让西北大兴（振兴）。这句话在小说中经常出现于配角“大忽悠”口中，想让被人和他一起去西北。因为小说中的西北是178要塞，等于一种招揽人才的手段。网友在使用大兴西北，这个梗的时候，就有种向别人安利的感觉。
负债调音师,负债调音师是什么梗负债调音师，是形容一个多媒体作品的音效调的特别烂——可能是因为没给够调音师钱。“负债”是钱少的一个夸张说法，少到0还不够，还要少到负数。调侃该调音师真的不赚钱还要自己倒贴钱，这赔本买卖任谁会好好干啊。负债调音师，反义词为百万调音师（年薪百万，因为调音水平高，调的音效非常棒）。
发烂发臭,发烂发臭是什么梗发烂发臭，是出自《小时代2》顾里的生日宴上南湘对顾里说的狠话。发烂发臭，是南湘对顾里说的狠话：“我也发自内心的祝愿她，从今以后，和我的人生一样，开始发烂，发臭！”。以下为精简版：吵什么吵，就这么一点事。今天我们大家之所以欢聚在这里，是为我们从小到大的好朋友顾里，庆祝她的生日。今天，我要敬我的好姐妹，感谢她，分享了我的悲惨人生。我也发自内心地祝愿她，从此以后，和我的人生一样，开始发烂，发臭！&amp;nbsp;发烂发臭，可用于引战or吵架回复，变梗骂人。
无脑下单,无脑下单是什么梗无脑下单，其实就是在讽刺现在直播平台、短视频和电商合作，坑观众的现象。无脑下单，这个梗出自于视频博主“郭仙人”的一句口头禅和他拍摄的模仿电商系列的视频。在他拍的系列视频里，他一人分饰两角，表演跟带货主播杀价，经常跟主播喊这句话。因为其做的内容是“某些电商主播是如何忽悠的系列短视频”而火爆全网，收到网友和一大波视频博主的争相模仿，因为其视频段子简单搞笑，所以火爆全网，也带火了视频内容中的对话。
人类还有希望吗,人类还有希望吗是什么梗人类还有希望吗，这个梗是由抖音中一些中二少年或者是喜欢奥特曼和铠甲勇士的小朋友先开创的，后来这个梗也扩大到抖音上一些高些主播或者是不明所以做着奇怪的事的人。人类还有希望吗，此梗更多的是来调侃一些搞怪主播，以及一些在抖音中发布大部分人看不懂的视频兴起的，在视频中的博主往往会表演的特别不像正常人，做着平常人无法理解的事，这一拍摄内容一经发布迅速爆火，所以大家都争相模仿，于是越来越多的视频出现，此梗也就伴随着出现了。
朔花香芳僻,朔花香芳僻是什么梗朔花香芳僻，其实理解起来还是非常简单的。朔花香芳僻这句话乍一看像是一首古诗，但是如果你将这句话读很多次，那么你会发现，你所读出来的和这句话完全不一样，其实这句话的意思就是“说话像放屁”的同音梗。朔花香芳僻，是因为在有些时候，直接说别人说话像放屁的话，可能会有点不礼貌，但是使用这样的同音梗，看上去不会显得很莽撞，而且别人还有可能觉得你挺有内涵。可以使用朔花香芳僻这句话，委婉地表达对方说话像放屁。
一个人的全家福,一个人的全家福是什么梗一个人的全家福，即你一个人自拍就是一张全家福，是个比较委婉的骂人的话。一个人的全家福，即他家只剩他一个人了，言下之意就很明显了。
开屏暴击,开屏暴击是什么梗开屏暴击，是指视频刚开始的画面就非常震撼人心。开屏暴击，是个中性词，可能是褒义的美颜暴击或者名场面来袭，也可能指辣眼睛，雷人等。总之，开屏暴击是很让人受刺激的画面。
联系我们,梗百科（gengbaike.cn），网站内容大部分来源于网络，是为传播更多的信息，与网站立场无关，如有侵权请联系删除！lzh.810@foxmail.com；本站承接各类广告。违法和不良信息举报、反馈建议邮箱：lzh.810#foxmail.com1、违法举报：违反中国相关法律法规，如宣扬暴力、凶杀、恐怖或者教唆犯罪，或者存在泄漏个人隐私（身份证号、私人电话、家庭住址）等情况。&amp;nbsp;2、词条反馈：词条信息错误、存在诽谤、恶意编辑、删除有用信息，请求锁定、修正、删除词条情况。3、侵权投诉： 用
如果这都不算爱,如果这都不算爱是什么梗如果这都不算爱，是中文ACG圈中CP领域的用语。在ACG圈，如果这都不算爱，意思引申为“这才是爱”。如果这都不算爱，出自中国香港歌手张学友演唱的知名歌曲《如果这都不算爱》。在ACG作品中，一名角色为了关怀、保护、拯救另一名角色及其利益，会心甘情愿地历经艰难困苦、做出常人难以做到的壮举。为此他还可能会主动牺牲自己的利益，甚至健康、生命。观众看到这一幕时，会对这一对角色怀有“如果这都不算爱”的感慨。这一场景通常是在宣示他们是真爱，因此，这句话一般都被用在一对真爱CP身上。如果这都
摄影师晚餐加根鸡腿,摄影师晚餐加根鸡腿是什么梗摄影师晚餐加根鸡腿，这句话在弹幕网站中经常出现，是广大绅士网友对动画出现的福利镜头例如恰当的时候地上出现一滩水，然后女生走过时候出现了完美的裙底镜面反射，那弹幕内容就为：导演，给摄影师的晚饭加个鸡腿。相反的话就是，摄影师你明天不用来上班了，这句话在弹幕网站中经常出现，是广大绅士网友对动画即将出现的福利镜头时视角突然移开或者突然给男女主人公面部特写等行为的吐槽。通常和“组队踢圣骑”“组队踢暗牧”配合使用。于是在某些情况下你会发现摄影师一会被赶跑一会加鸡腿。摄影师：MD我招谁
摄影师你明天不用来上班了,摄影师你明天不用来上班了是什么梗摄影师你明天不用来上班了，这句话在弹幕网站中经常出现，是广大绅士网友对动画即将出现的福利镜头时视角突然移开或者突然给男女主人公面部特写等行为的吐槽。通常和“组队踢圣骑”“组队踢暗牧”配合使用。相反，如果出现了福利镜头例如恰当的时候地上出现一滩水，然后女生走过时候出现了完美的裙底镜面反射，那弹幕内容就可以改为：导演，给摄影师的晚饭加个鸡腿。于是在某些情况下你会发现摄影师一会被赶跑一会加鸡腿。摄影师：MD我招谁惹谁了!然而动画STAFF表里的摄影是负责后期合成的。然而有
银梦厨,银梦厨是什么梗银梦厨，是流行于特定人群之间的用语，意为“对不起这里不欢迎银梦厨”。出典是变态粪亲父的美文朗读版千折一句话「この前から、电话してくれてるおっさん连中、申し訳ないが昼はNG」（之前打电话来的老爷子们，对不起白天不行）银梦厨，活用法始自淫梦相关视频，最初形态为“申レN”，全句为“申し訳ないがレスリング厨はNG”（对不起这里不欢迎兄贵厨）当淫梦相关视频中出现哲♂学梗时淫梦民就会在弹幕中发送“申レN”或“申reN”。作为反击，当哲♂学视频中出现淫梦梗时哲♂学家们同样会使用“申淫N”（对不起这
CV都是怪物,CV都是怪物是什么梗CV都是怪物，是广大观众对声优在配音工作中表现出的各种高超技艺/变态发挥的一句常见赞叹/吐槽，常见于视频网站的弹幕中。CV，是角色声音的意思。很多人误认为CV（Character Voice）是日本人对声优的简称，甚至有人认为CAST也是声优，实际上CV只用来标示作品中角色是由哪位配音员来配音的，即角色声音的意思，并不是声优这个职业的名字，而CAST是演员表的意思，跟声优更是没有任何关系。CV指特定角色背后的配音演员。例如：“xxx（角色）的CV是xxx（声优）”。不能把CV当
声优都是怪物,声优都是怪物是什么梗声优都是怪物，是广大观众对声优在配音工作中表现出的各种高超技艺/变态发挥的一句常见赞叹/吐槽，常见于视频网站的弹幕中。声优在配音时经常需要精分一人分饰多角，或是同一个声优配性格和/或声线反差特别大的角色（可以看作声优梗的一种），或是做出普通人难以做到的配音效果（包括但不限于：语气夸张的语音、极快的语速、夸张奇怪的叫声或笑声、模拟语音在非正常条件下的变异效果、给动物配音，等等）。出现这些高超技艺时，往往就会有弹幕吐槽“声优都是怪物”。怪物声优一人分饰多角《舰队Collection
肝败吓疯,肝败吓疯是什么意思表示自己不如对方努力，极其惊异于对方的成果。肝败吓疯，多用于评论《舰队collection》等需要肝的游戏的玩家晒出的成果。肝败吓疯举例那位JULAO晒了三页满级婚舰马路油，本人肝败吓疯。
是在下输了,是在下输了是什么梗是在下输了，是通常印写在图片表情里的一句话，表示甘拜下风。是在下输了出处一个著名的QQ表情，上书“阁下果然是装逼高手，是在下输了。” 另有法文版、德文版、文言文版等。动画我，要成为双马尾里面的爱帝美基尔中的剑道大师说出来的。此梗常用于斗图失败，或者看见牛逼的事物的时候，有感而发的某一个人说出来的。 （起源于装逼界，具体尚未考证。）使用可以无视场合，基本上都可以用于回帖语言（水经验）是在下输了用法用于表示对别人技术艺术方面的认可，或者是斗图，晒妹装逼等情况下的调侃。白话版： “是在
文明观奶,文明观奶是什么梗文明观奶，也叫文明观球，是一句流行的弹幕用语，用来表达对画面中女性欧派或其他类似于球的东西，如胸的赞叹。文明观奶，这个说法现在更多为广大网友在胸前的球类运动视频里刷的弹幕。在2014年前后兴起的网络直播平台中，存在着许多单纯福利向、甚至打着擦边球的女主播然而有很多人就是爱看。在这样的直播间内，女主播衣着暴露、浓妆艳抹，有时甚至袒胸露乳。许多人会刷“文明观球”，表达一种 “我们都心知肚明这就是个卖福利的直播，所以不如大家一起愉快地看乳球吧~” 的意思。这句话于是流行了起来。后来在弹幕
文明观球,文明观球是什么梗文明观球，是一句流行的弹幕用语，用来表达对画面中女性欧派或其他类似于球的东西，如胸的赞叹。文明观球，本义看起来是在球类比赛时呼吁球迷文明观赛，这个说法现在更多为广大网友在胸前的球类运动视频里刷的弹幕。在2014年前后兴起的网络直播平台中，存在着许多单纯福利向、甚至打着擦边球的女主播然而有很多人就是爱看。在这样的直播间内，女主播衣着暴露、浓妆艳抹，有时甚至袒胸露乳。许多人会刷“文明观球”，表达一种 “我们都心知肚明这就是个卖福利的直播，所以不如大家一起愉快地看乳球吧~” 的意思。这句
我不要看繁星,我不要看繁星是什么梗我不要看繁星，是一句流行的弹幕吐槽语，主要用于表示对进度条阵亡的叹息之情。我不要看繁星，本句来源于腾讯动画以女性向(基腐)为题材的作品《灵契》。其片尾曲《Awake》的第一句歌词是“看繁星”，“看繁星”三字悠扬地一出口，就代表着本集的结束。于是大家伙儿就纷纷刷弹幕，刷了满屏弹幕“不看繁星”“我不要看繁星”等，表达了观众姥爷们不舍的悲愤心情，继而流行起来并沿用到对于其他番剧结束而不舍的场合。我不要看繁星，其实完整版的歌曲第一句并不是看繁星。我不要看繁星用法我不要看繁星，我要看端木
我敬你是条汉子,我敬你是条汉子是什么梗我敬你是条汉子，是国内网络成句，典型用途是在弹幕网站的弹幕中，对动画中自我牺牲的情节进行实时弹幕赞叹或吐槽；在论坛或贴吧的回帖中也时有使用。动画作品的情节中常常出现自我牺牲的情节，即某角色有意识的主动损害甚至抛弃自己的利益、名誉（比如做出自曝的举动，再如背锅）甚至健康、生命（比如自残甚至自杀）；其中，比较典型的是舍己为人的壮举，即以给他人带来利益或避免他人的损失为目的的自我牺牲。当这种壮举出现时，在弹幕网站上常常出现我敬你是条汉子弹幕加以赞叹。我敬你是条汉子，最经常在所提及的
我又出生了,我又出生了是什么梗我又出生了，是一句DD专用网络流行语，是DD们对单推和喜欢的一种表达。我又出生了，本成句（特指在与VTuber相关的场合使用）是因B站用户“Shirakamiフブキ”在各个VTuber动态下用其表达单推之情而流行起来的。我又出生了，最早的版本是我从出生就开始喜欢xx。经过DD们的学习和模仿再简化成我（又）出生了，被DD用于表达单推。在《【B站首播】是狐狸不是猫的白上吹雪来了哦！》的白上吹雪b站首次独播内，经内部人员字幕组工具人解释，白上吹雪将其解释为“为了看这个视频我出生了！”我
我出生了,我出生了是什么梗我出生了，是一句DD专用网络流行语，是DD们对单推和喜欢的一种表达。我出生了，本成句（特指在与VTuber相关的场合使用）是因B站用户“Shirakamiフブキ”在各个VTuber动态下用其表达单推之情而流行起来的。（我自闭了是什么梗：https://gengbaike.cn/doc-view-79.html）最早的版本是我从出生就开始喜欢xx。经过DD们的学习和模仿再简化成我（又）出生了，被DD用于表达单推。在《【B站首播】是狐狸不是猫的白上吹雪来了哦！》的白上吹雪b站首次独播内
祥瑞御免,祥瑞御免是什么梗祥瑞御免，该梗据说马伯庸非常奇特，与他有接触的人常会遇到霉运，就算与朋友一起遇车祸，朋友多受伤，轻重不一，而他却是多次毫发无伤，类似于国宝熊猫般的幸运，所以人称祥瑞亲王，而遭受劫难的称为“被祥瑞了”。类似被吸取好运的意思。朋友间就是提到他的名头，都要说声“祥瑞御免”才能逃过一劫……后来逐渐演变成只要一说“祥瑞御免”，就等于是召唤厄运的技能了，所以轻易不动用，一旦出口，在场的所有人都会复述一次以防被波及……不过由于跟风严重，很多原本习惯回帖“路过”的人已经改成“祥瑞御免”，当前已经广
想多了,"想多了是什么梗想多了，是弹幕中的一句吐槽语。通常是这样的,当别人没有那种想法，而你想的太细或比较敏感，有那种想法。别人就觉得“你想太多了”啦。想多了，因为观众是上帝视角，有非常完整的情报有可能会剧透，所以看到作品中的角色对有限的情报进行合理分析后得出有误差的结论后，会发弹幕吐槽。例如BOSS对主角一行人的判断。想多了意思可能是想说明以下几种情况：脑洞大分析能力强剧情需要滑坡谬误出现的场景飞鼠有感而发说了一句「征服世界应该会很有趣吧」，被一旁的迪米乌哥斯解读成主要目标是征服世界并自认为「这一切全部是"
小别致长得真东西,小别致长得真东西是什么梗小别致长得真东西/小东西长得真别致，是常见的吐槽用语，常用于动画中人物/事物形象奇特长得丑的情况，尤其常见于角色黑化时的弹幕中。小别致长得真东西，此句似乎最早出现于《爱情公寓3》第2集6分48秒左右。胡一菲与曾小贤在酒吧寻找陈美嘉时，发现一个与陈美嘉背影相似的胡渣男，曾小贤说了一句：“呦呦呦呦，小东西长得真别致。” 由于汉字的顺序并不一定能影响阅读，在弹幕中此句常常被写作“小别致长得真东西”，以吐槽人物形象别致。有时会扩句成为“你这个小别致长得可真东西呢”等。小别致长得真东
小东西长得真别致,小东西长得真别致是什么梗小东西长得真别致，是常见的吐槽用语，常用于动画中人物/事物形象奇特长得丑的情况，尤其常见于角色黑化时的弹幕中。小东西长得真别致，此句似乎最早出现于《爱情公寓3》第2集6分48秒左右。胡一菲与曾小贤在酒吧寻找陈美嘉时，发现一个与陈美嘉背影相似的胡渣男，曾小贤说了一句：“呦呦呦呦，小东西长得真别致。” 由于汉字的顺序并不一定能影响阅读，在弹幕中此句常常被写作“小别致长得真东西”，以吐槽人物形象别致。有时会扩句成为“你这个小别致长得可真东西呢”等。举例《工作细胞》中肺炎链球菌、绿
一人一勺不许多喝,一人一勺不许多喝是什么梗一人一勺不许多喝，也叫一人一口不许多喝，是动画作品中角色入浴时的弹幕吐槽用语。一人一勺不许多喝，常用于动画中角色泡澡、泡温泉的时候，尤其常用于年轻貌美的女性角色。（一人一口是什么梗：https://gengbaike.cn/doc-view-180.html）宅迷在动画作品中看到自己喜欢的角色入浴的时候，往往会使用此类语句用于表达自己对角色的绅士般的喜爱，对其洗澡水也爱屋及乌，情不自禁地要去喝。因为要喝的人太多，而洗澡水往往只有一浴缸，所以往往会用“一人一勺”来“谦让”。“
一人一口,一人一口是什么梗一人一口，是动画作品中角色入浴时的弹幕吐槽用语。一人一口，常用于动画中角色泡澡、泡温泉的时候，尤其常用于年轻貌美的女性角色。宅迷在动画作品中看到自己喜欢的角色入浴的时候，往往会使用此类语句用于表达自己对角色的绅士般的喜爱，对其洗澡水也爱屋及乌，情不自禁地要去喝。因为要喝的人太多，而洗澡水往往只有一浴缸，所以往往会用“一人一口”来“谦让”。“一人一口”的历史可以追溯至《三国演义》第七十二回 《诸葛亮智取汉中　曹阿瞒兵退斜谷》又一日，塞北送酥一盒至。操自写“一合酥”三字于盒上，置之案头
口袋饱饱,口袋饱饱是什么梗口袋饱饱，意思和“荷包鼓鼓”差不多，由疼痒少主山泥若所创。口袋饱饱的用法一、本意，形容赚到了;二、恶心山泥若，保安们怀疑猪猪为了上分请演员，就会说对面“口袋饱饱”；三、恶心职业选手，在LOL比赛中，有选手的表现菜得像在打假赛，带哥们就会调侃其口袋饱饱；山泥若表面看起来是一个播一休三的的劳模主播，实际上是掌握了LOL电竞财富密码的峡谷赌王。大家都知道，每一场LPL比赛中，直播平台的官方都会开出鱼丸竞猜，猜比赛胜负、一血等等。山泥若作为前WE战队打野，对比赛的理解明显强于普通观众，所以
初来乍到，了解一下,梗百科，是一部内容开放、自由的网络梗百科全书，旨在创造一个涵盖网络梗文化的中文知识百科全书。在这里你可以参与词条编辑，分享贡献你的知识。梗百科，是一个以梗、网络语、流行语等为主题的网站，网站建立的初衷是为大家分享网络梗百科知识，提供一个资料参考以及优秀的百科平台！梗百科，致力于打造真实、可靠、专业的百科知识平台。一直以来网站始终坚持采用人工添加的方式，从各个优秀的站点中筛选优秀的梗知识推荐，网站收录采取宁缺毋滥的原则，一点一滴的去积累和耕耘，欢迎大家参与词条编辑，分享贡献你的知识。
我要成为词条达人,推荐词条推荐词条必须是优质词条，具有较强的知识性和专业性，且用词规范、排版美观、阐释适度、通俗易懂，符合互联网阅读习惯。对于图片的数量和质量要求更高。热门词条热门词条是梗百科首页的模块之一，近期最热门的产品和事件，对词条来源的全面性提出了更高要求。精彩词条精彩词条是梗百科首页的模块之一，精彩词条可在首页展示，以便向更多的用户展示相关词条的精彩内容。
内容过于真实引起不适,内容过于真实引起不适是什么梗内容过于真实引起不适，该词多用来评论让人看过之后感觉身心不适的帖子、博文、视频...等等内容，都可以用该词作为回复。内容引起不适出处在哪该词是2017年才开始流行的网络语，内容引起不适，举报了。最早源自于贴吧。
内容引起极度舒适,内容引起极度舒适是什么梗内容引起极度舒适，是一个用来表达感情的网络用语。内容引起极度舒适，2017年开始流行的网络语，是“内容引起不适，举报了”一句的衍生形式。最早源自于贴吧，完整的说法是“内容引起舒适，建议加精”。（这腿我能玩一年是什么梗：https://gengbaike.cn/doc-view-173.html）当网上出现一些类似于以下这种现象或事件的报道或描述时，围观群众通常都会发出一声引起（极度）舒适的感慨：恶性事件的犯人被枪毙或逍遥法外后被愤怒的受害者家属砍死作死的熊孩子遭到教训杠精被
这腿我能玩一年,"这腿我能玩一年是什么梗这腿我能玩一年，是绅士表达内心喜悦的一个常见句式。玩一年？不存在的，两个月你们的身体就顶不住了。这腿我能玩一年出处最早源自于绅士们对美腿的性冲动评论。电影《龙在边缘》中台词“看那双腿也足够玩一整晚”这腿我能玩一年用法二次元在看到各种各样白丝黑丝的福利时在Fate/stay nightUBW线中, 慎二摸着远坂凛的黑丝说道结果被忽然出现的幸运ELancer打飞远坂凛腿音三次元也是绅士们看到各种美腿的时候特殊用法其实并不只是绅士们喜欢玩腿, 科学家和触手们同样喜欢玩。[1]Bos"
缘妙不可言,"缘妙不可言是什么梗缘妙不可言，出自于1999年上映的中国电影《缘，妙不可言》，后成为网络节目《瞎看什么》以及《阅后即瞎》的口头禅。（人干事是什么梗：https://gengbaike.cn/doc-view-166.html）缘 妙不可言,在于你永远无法预料,下一秒将会和谁分离，一个转身，永不相见；在于你永远无法预料，下一秒将会和谁相遇，一个眼神，为他沦陷缘妙不可言用法在射击游戏视频中，当玩家没有瞄准对方却完成击杀时，在弹幕使用该句进行调侃。人物身世黑幕被揭露，发觉其与其他人物有联系时。参见狗血大"
张口闭眼女,张口闭眼女是什么梗张口闭眼女，是张口闭眼男的衍生词。指张口闭眼、高潮脸一般神情的女人。张口闭眼男，指的是野兽先辈的高潮脸一般的神情，后来可以指任何张口闭眼的人和事物。张口闭眼，出自日本㚻片公司「COAT CORPORATION」于2001年拍摄的一系列㚻片《Babylon Stage 34 仲夏夜之淫梦》。于第四章中登场的野兽前辈（田所浩二）在视频后半段由于高潮而露出的神情，该表情被人称作“张口闭眼”，并作为一个经典的BB素材做成音MAD视频/表情包等而在网络上流行。原本张口闭眼指的是野兽先辈的高
张口闭眼男,张口闭眼男是什么梗张口闭眼男，指的是野兽先辈的高潮脸一般的神情，后来可以指任何张口闭眼的人和事物。张口闭眼，出自日本㚻片公司「COAT CORPORATION」于2001年拍摄的一系列㚻片《Babylon Stage 34 仲夏夜之淫梦》。于第四章中登场的野兽前辈（田所浩二）在视频后半段由于高潮而露出的神情，该表情被人称作“张口闭眼”，并作为一个经典的BB素材做成音MAD视频/表情包等而在网络上流行。原本张口闭眼指的是野兽先辈的高潮脸一般的神情，后来可以指任何张口闭眼的人和事物。因为众多动画作品&amp;
张口闭眼,张口闭眼是什么梗张口闭眼，出自日本㚻片公司「COAT CORPORATION」于2001年拍摄的一系列㚻片《Babylon Stage 34 仲夏夜之淫梦》。于第四章中登场的野兽前辈（田所浩二）在视频后半段由于高潮而露出的神情，该表情被人称作“张口闭眼”，并作为一个经典的BB素材做成音MAD视频/表情包等而在网络上流行。原本张口闭眼指的是野兽先辈的高潮脸一般的神情，后来可以指任何张口闭眼的人和事物。因为众多动画作品&amp;amp;特摄作品（绝大多数是假面骑士系列）里面有角色吃瘪——比如被击败或者感觉痛苦
外国人少是有原因的,外国人少是有原因的是什么梗外国人少是有原因的，是由于国外的某些内容为极限运动/疯狂科学/作死行为等的视频而引发的吐槽及衍生的弹幕。&amp;nbsp;比如某些国外跑酷视频，在艰惊险的片段（比如一只手吊在几百米上空另一只手自拍），就会有人发这就是外国人少的原因或者终于知道为什么外国人那么少了。外国人少是有原因的，多用于吐槽歪果仁的一些匪夷所思喜闻乐见或极度危险的行为。&amp;nbsp;当看老外的跑酷视频看到惊险的地方时，可以说：终于知道为什么外国人那么少了。&amp;nbsp;当看老外先吞曼妥思然后灌可乐的作死视频时，可
这么可爱一定是男孩子,这么可爱一定是男孩子是什么梗这么可爱一定是男孩子，出自结城さくや的漫画《春日部高校女装部》，日语原文：「こんな可愛い子が女の子のはずがない」（直译为：这么可爱不可能是女孩子）。这么可爱一定是男孩子，原为正太控用来表达男孩子可爱程度的名言。用语的流行及泛用化​这么可爱一定是男孩子，该用语的流行开始于“虹裏”（ふたば☆ちゃんねるの二次元里·版面）上对于性别不明的萌系角色贴图所发的回帖评论。在《命运石之门》《旋风管家》《轻声密语》《春日部高校女装部》《H2O -FOOTPRINTS IN THE SAN
人干事,人干事是什么梗人干事，是“这是人干的事吗”的缩写，是一句用来吐槽不可接受之事物的成句。后来变成弹幕视频网站上的吐槽语言，人干事，通常用于表达对视频作者的不满或者视频的内容和自己所想出入很大。这是人干的事吗，据考证，最早出自S1论坛的某帖子的一句抱怨性质的吐槽“靠，这是人干的事吗”。原帖楼主抱怨《命运石之门》的特别篇结尾处看到最感动的时候最期待的接吻场景被黑屏和谐，其对苦等此场景出现的Fans们的残忍程度令人发指。人干事衍生得益于最近热播的《变态王子与不笑猫》里面，每集都怒刷存在感的不笑猫，于是产生
